playerLink,currAge,height,foot,currClub,playerName,playerPos,playerCountry,playerMarketValue
/soualiho-meite/profil/spieler/164913,29.0,1.87,right,SL Benfica,Soualiho Meïté,CM,France,3500000
/bremer/profil/spieler/516716,26.0,1.88,right,Juventus FC,Bremer,CB,Brazil,40000000
/nicolas-nkoulou/profil/spieler/60577,33.0,1.84,right,Aris Thessaloniki,Nicolas N'Koulou,CB,Cameroon,1000000
/erick-ferigra/profil/spieler/331501,24.0,1.8,right,FC Paços de Ferreira,Erick Ferigra,CB,Ecuador,500000
/antonio-barreca/profil/spieler/241889,28.0,1.8,left,Cagliari Calcio,Antonio Barreca,LB,Italy,800000
/alfred-gomis/profil/spieler/163568,29.0,1.96,right,Stade Rennais FC,Alfred Gomis,GK,Senegal,2200000
/ignacio-pussetto/profil/spieler/283528,27.0,1.8,right,Watford FC,Ignacio Pussetto,RW,Argentina,2500000
/lukasz-teodorczyk/profil/spieler/157849,32.0,1.88,right,Retired,Lukasz Teodorczyk,CF,Poland,0
/felipe-vizeu/profil/spieler/425462,26.0,1.85,both,Criciúma Esporte Clube,Felipe Vizeu,CF,Brazil,500000
/juan-musso/profil/spieler/242359,29.0,1.91,right,Atalanta BC,Juan Musso,GK,Argentina,8000000
/william-troost-ekong/profil/spieler/192875,29.0,1.91,right,Watford FC,William Troost-Ekong,CB,Nigeria,2500000
/petar-micin/profil/spieler/343963,24.0,1.89,right,FK Radnicki Nis,Petar Micin,AM,Serbia,250000
/nicholas-opoku/profil/spieler/396516,25.0,1.9,right,Amiens SC,Nicholas Opoku,CB,Ghana,1200000
/silvan-widmer/profil/spieler/168989,30.0,1.83,right,1.FSV Mainz 05,Silvan Widmer,RB,Switzerland,3500000
/simone-pontisso/profil/spieler/292422,26.0,1.84,right,US Catanzaro,Simone Pontisso,DM,Italy,275000
/ruslan-malinovskyi/profil/spieler/207877,30.0,1.81,left,Olympique Marseille,Ruslan Malinovskyi,AM,Ukraine,15000000
/lennart-czyborra/profil/spieler/309393,24.0,1.81,left,Genoa CFC,Lennart Czyborra,LB,Germany,1400000
/bosko-sutalo/profil/spieler/431698,23.0,1.88,right,GNK Dinamo Zagreb,Bosko Sutalo,CB,Croatia,2500000
/marco-varnier/profil/spieler/362981,25.0,1.86,both,Atalanta BC,Marco Varnier,CB,Italy,300000
/davide-agazzi/profil/spieler/197468,30.0,1.74,right,Ternana Calcio,Davide Agazzi,CM,Italy,350000
/simone-mazzocchi/profil/spieler/337809,24.0,1.82,right,Atalanta BC,Simone Mazzocchi,CF,Italy,500000
/nicolas-dominguez/profil/spieler/497291,25.0,1.79,right,Bologna FC 1909,Nicolás Domínguez,CM,Argentina,17000000
/takehiro-tomiyasu/profil/spieler/331560,24.0,1.88,right,Arsenal FC,Takehiro Tomiyasu,RB,Japan,25000000
/andreas-skov-olsen/profil/spieler/432982,23.0,1.87,left,Club Brugge KV,Andreas Skov Olsen,RW,Denmark,14000000
/stefano-denswil/profil/spieler/182923,30.0,1.88,left,Trabzonspor,Stefano Denswil,CB,Suriname,3700000
/jerdy-schouten/profil/spieler/347900,26.0,1.85,right,Bologna FC 1909,Jerdy Schouten,DM,Netherlands,12000000
/emanuel-vignato/profil/spieler/394346,22.0,1.75,right,Bologna FC 1909,Emanuel Vignato,RW,Italy,2000000
/lassi-lappalainen/profil/spieler/322993,24.0,1.83,right,CF Montréal,Lassi Lappalainen,LW,Finland,1500000
/jesse-joronen/profil/spieler/131758,30.0,1.97,right,Venezia FC,Jesse Joronen,GK,Finland,1000000
/jaromir-zmrhal/profil/spieler/235413,29.0,1.89,left,Slovan Bratislava,Jaromir Zmrhal,LM,Czech Republic,1200000
/simon-skrabb/profil/spieler/187047,28.0,1.74,right,Kalmar FF,Simon Skrabb,RW,Finland,1000000
/florian-aye/profil/spieler/372713,26.0,1.84,right,Brescia Calcio,Florian Ayé,CF,France,1300000
/ales-mateju/profil/spieler/242078,27.0,1.85,right,Palermo FC,Ales Mateju,RB,Czech Republic,900000
/jhon-chancellor/profil/spieler/213614,31.0,1.94,right,Coritiba Foot Ball Club,Jhon Chancellor,CB,Venezuela,500000
/bruno-martella/profil/spieler/164108,30.0,1.84,left,Ternana Calcio,Bruno Martella,LB,Italy,500000
/nahitan-nandez/profil/spieler/315063,27.0,1.72,right,Cagliari Calcio,Nahitan Nández,CM,Uruguay,5000000
/gaston-pereiro/profil/spieler/264116,28.0,1.88,left,Cagliari Calcio,Gastón Pereiro,AM,Uruguay,2000000
/christian-oliva/profil/spieler/563812,27.0,1.78,right,Club Atlético Talleres,Christian Oliva,DM,Uruguay,1000000
/guglielmo-vicario/profil/spieler/286047,26.0,1.94,right,Tottenham Hotspur,Guglielmo Vicario,GK,Italy,16000000
/kwang-song-han/profil/spieler/402193,24.0,1.78,N/A,Without Club,Kwang-song Han,CF,"Korea, North",0
/santiago-colombatto/profil/spieler/395122,26.0,1.8,left,Club León FC,Santiago Colombatto,DM,Argentina,4000000
/matteo-cotali/profil/spieler/382567,26.0,1.77,left,Modena FC,Matteo Cotali,LB,Italy,800000
/niccolo-giannetti/profil/spieler/99235,32.0,1.8,right,Carrarese Calcio 1908,Niccolò Giannetti,CF,Italy,100000
/pedro/profil/spieler/432895,26.0,1.85,right,CR Flamengo,Pedro,CF,Brazil,22000000
/aleksa-terzic/profil/spieler/404260,23.0,1.84,left,ACF Fiorentina,Aleksa Terzic,LB,Serbia,2000000
/lukas-lerager/profil/spieler/167105,29.0,1.88,right,FC Copenhagen,Lukas Lerager,CM,Denmark,3000000
/kevin-agudelo/profil/spieler/587458,24.0,1.78,left,Al-Nasr SC (UAE),Kevin Agudelo,AM,Colombia,3000000
/nicholas-rizzo/profil/spieler/421869,23.0,,left,FC Genua Weitere,Nicholas Rizzo,CB,Italy,200000
/lasse-schone/profil/spieler/34784,37.0,1.78,right,NEC Nijmegen,Lasse Schöne,DM,Denmark,250000
/peter-ankersen/profil/spieler/146889,32.0,1.8,right,FC Copenhagen,Peter Ankersen,RB,Denmark,400000
/luca-zanimacchia/profil/spieler/407265,24.0,1.78,right,US Cremonese,Luca Zanimacchia,RW,Italy,1800000
/sofyan-amrabat/profil/spieler/287579,26.0,1.85,right,ACF Fiorentina,Sofyan Amrabat,DM,Morocco,30000000
/pawel-dawidowicz/profil/spieler/248732,28.0,1.89,both,Hellas Verona,Pawel Dawidowicz,CB,Poland,3000000
/samuel-di-carmine/profil/spieler/45389,34.0,1.87,right,Without Club,Samuel Di Carmine,CF,Italy,350000
/matteo-lovato/profil/spieler/459655,23.0,1.88,right,US Salernitana 1919,Matteo Lovato,CB,Italy,6000000
/amir-rrahmani/profil/spieler/257732,29.0,1.92,both,SSC Napoli,Amir Rrahmani,CB,Kosovo,25000000
/alberto-almici/profil/spieler/163542,30.0,1.79,right,Without Club,Alberto Almici,RB,Italy,200000
/mattia-chiesa/profil/spieler/535881,22.0,1.9,right,Hellas Verona,Mattia Chiesa,GK,Italy,100000
/wesley-gasolina/profil/spieler/371967,23.0,1.7,right,Cruzeiro Esporte Clube,Wesley Gasolina,RB,Brazil,1500000
